,index,id,text,Pasien,Usia pasien,Penyakit,Gejala,Tindakan,Outcome,Pertanyaan,Pembuka,Penyebab,Prakondisi,Objek,Penutup,Waktu
222,222,229-1-185,diagnosis adhd ditegakkan kolaborasi dokter anak dokter psikiater wawancara mendalam terkait,0,0,1,0,1,0,0,0,0,0,0,0,0
223,223,229-1-320,adhd ditangani pemberian obat obatan psikoterapi tujuan meredakan gejala adhd memaksimalkan penderitanya hidup normal,0,0,1,1,1,1,0,0,0,0,0,0,0
224,224,228-1-0,halo terimakasih alodokter,0,0,0,0,0,0,0,1,0,0,0,0,0
225,225,226-1-0,dok anak umur 4 adhd sayaa bingung anak adhd bagaimn makan dn ssh coba tuk dietkan bdanya kurus berisi diet hipernya mkin meningkat solusinya bagaimna dok sdh trapis 1,1,1,1,0,1,1,1,0,0,1,0,0,1
226,226,225-1-0,semoga membantu,0,0,0,0,0,0,0,0,0,0,0,1,0
227,227,224-1-0,memastikannya pemeriksaan langsung dokter spesialis anak,0,0,0,0,1,0,0,0,0,0,0,0,0
228,228,224-1-103,dokter spesialis anak dokter spesialis kedokteran jiwa (psikiater) psikoterapi obat obatan disesuaikan kondisi adik,0,0,0,0,1,0,0,0,0,1,0,0,0
229,229,223-1-0,penderita adhd kesulitan memusatkan perhatian perilaku impulsif hiperaktif bergerak,0,0,1,1,0,0,0,0,0,0,0,0,0
230,230,223-1-128,adhd anak 12,1,1,1,0,0,0,0,0,0,0,0,0,0
231,231,222-1-0,sulit menentukan diagnosis pemeriksaan langsung,0,0,0,0,1,1,0,0,1,0,0,0,0
232,232,222-1-84,penyebab gangguan dialami adik attention deficit hyperactivity disorder (adhd) epilepsi penyakit,0,0,1,0,0,0,0,0,0,0,0,0,0
233,233,221-1-0,terima kasih pertanyaannya alodokter,0,0,0,0,0,0,0,1,0,0,0,0,0
234,234,220-1-0,hai dok adik berumur 10tahun terkena demam diagnosa malaria,0,1,1,0,0,0,0,1,0,0,0,0,0
235,235,220-1-85,dirawat 3 rumah sakit,0,0,0,0,1,0,0,0,0,0,1,0,1
236,236,220-1-124,pulang rumah 2 minggu rawat dirumah,0,0,0,0,1,0,0,0,0,0,0,0,1
237,237,220-1-190,hasil tes sehat,0,0,0,0,0,1,0,0,0,0,0,0,0
238,238,220-1-217,demam sakit adik menggerakkan tangan kaki,0,0,0,0,0,1,0,0,1,0,0,0,0
239,239,220-1-299,diam berjalan jalan,0,0,0,1,0,0,0,0,0,0,0,0,0
240,240,220-1-337,duduk tangan nya diam gelisah,0,0,0,1,0,0,0,0,0,0,0,0,0
241,241,220-1-393,tiduran menggerakkan tangan berguling guling menerus,0,0,0,1,0,0,0,0,0,0,0,0,0
242,242,220-1-484,wajar dok,0,0,0,0,0,0,1,0,0,0,0,0,0
243,243,220-1-502,khawatir,0,0,0,0,0,0,0,0,0,0,0,0,0
244,244,220-1-524,aktivitas apapun,0,0,0,0,0,1,0,0,0,0,0,0,0
245,245,220-1-574,kencing belajar menulis perasaan gelisah diam,0,0,0,0,0,0,0,0,1,0,0,0,0
246,246,219-1-0,semoga membantu,0,0,0,0,0,0,0,0,0,0,0,1,0
247,247,218-1-0,silakan stimulasi anak berkomunikasi teratur anak,0,0,0,0,1,0,0,0,0,0,0,0,0
248,248,218-1-87,silakan coba ajak anak bermain peran bacakan buku cerita anak menstimulasi anak berkomunikasi,0,0,0,0,1,1,0,0,0,0,0,0,0
249,249,217-1-0,silakan diperiksakan dokter anak terdekat,0,0,0,0,1,0,0,0,0,0,0,0,0
250,250,217-1-53,dokter berkaitan kondisi anak memeriksa tumbuh kembang anak,1,0,0,0,1,0,0,0,0,0,0,0,0
251,251,217-1-174,pemeriksaan dokter penanganan,0,0,0,0,0,1,0,0,0,0,0,0,0
252,252,217-1-274,ketahui jarang kondisi kali konsultasi dokter dokter diagnosis,0,0,0,0,1,1,0,0,0,0,0,0,0
253,253,216-1-0,stres psikologis,0,0,0,0,0,0,0,0,1,0,0,0,0
254,254,215-1-0,malnutrisi,0,0,0,0,0,0,0,0,1,0,0,0,0
255,255,214-1-0,hipotiroidisme,0,0,1,0,0,0,0,0,1,0,0,0,0
256,256,213-1-0,oppositional defiant disorder,0,0,1,0,0,0,0,0,1,0,0,0,0
257,257,212-1-0,attention deficit hyperactivity disorder (adhd),0,0,1,0,0,0,0,0,1,0,0,0,0
258,258,211-1-0,autisme,0,0,1,0,0,0,0,0,1,0,0,0,0
259,259,210-1-0,anak berbicara lancar usia keponakan,1,0,0,0,0,0,0,0,0,0,0,0,0
260,260,210-1-81,gangguan berkomunikasi berinteraksi orang disebabkan,0,0,1,0,0,0,0,0,0,0,0,0,0
261,261,209-1-0,halo nailun terima kasih pertanyaannya,0,0,0,0,0,0,0,1,0,0,0,0,0
262,262,208-1-0,dokter keponakan usianya 7tahun berbicara diajak berinteraksi susah main hape main hape teriak2 ketawa loncat2 diam dikasih mengerti kira2 solusinya iya dok,0,1,0,1,0,0,1,1,0,0,0,0,0
263,263,208-1-290,terapi khusus gejala dok,0,0,0,0,0,0,1,0,0,0,0,0,0
264,264,208-1-339,terimakasih,0,0,0,0,0,0,0,0,0,0,0,1,0
265,265,207-1-0,saran kondisi mengganggu konsultasikan guru konseling orangtua memeriksakan dokter anak (karena usia dibawah 18 tahun) psikolog dicari memiliki mental terkait fokus penanganan terbaiknya,0,0,0,0,1,1,1,0,0,1,0,0,0
266,266,207-1-329,coba latih membicarakan orang topik pilih menarik,0,0,0,0,1,0,0,0,0,0,0,0,0
267,267,207-1-483,membahasnya memiliki fokus,0,0,0,0,0,1,0,0,0,1,0,0,0
268,268,207-1-572,sekian semoga,0,0,0,0,0,0,0,0,0,0,0,1,0
269,269,206-1-0,memeriksakan penggalian terkait gejala,0,0,0,0,0,0,0,0,0,0,0,0,0
270,270,206-1-115,mengeluhkan kesulitan fokus lawan bicara,0,0,0,1,0,0,0,0,0,0,0,0,0
271,271,206-1-207,ditelaah kondisi artikan sulit fokus sulit menatap lawan bicara mendengar isi percakapannya mendengarkannya fokus,0,0,0,0,0,0,1,0,0,0,0,0,0
272,272,206-1-539,fokus lawan bicara orang nyaman berinteraksi sosial kelainan dilatih,0,0,0,0,0,1,0,0,1,0,0,0,0
273,273,206-1-710,fokus menarik,0,0,0,0,0,1,0,0,1,0,0,0,0
274,274,206-1-809,konteksnya pelajaran bosan tipe orang belajarnya praktek mendengar,0,0,0,0,0,0,0,0,1,0,0,0,0
275,275,206-1-959,menyelesaikan menonton film talkshow video internet fokus,0,0,0,0,0,1,0,0,0,1,0,0,0
276,276,205-1-0,gejala adhd alami,0,0,1,0,0,1,0,0,0,1,0,0,0
277,277,205-1-122,adhd kondisi muncul remaja dewasa anak anak kebanyakan usia 3 berlanjut dewasa,0,0,1,0,0,0,0,0,0,0,0,0,1
278,278,205-1-318,mengalami kelainan mental nampak berpengaruh kehidupan sosial akademis alami adhd,0,0,1,0,0,1,0,0,0,1,0,0,0
279,279,205-1-509,pemeriksaan ahli psikolog psikiater anak remaja,0,0,0,0,1,0,0,0,0,0,0,0,0
280,280,204-1-0,selamat siang rizqi terima kasih alodokter,0,0,0,0,0,0,0,1,0,0,0,0,0
281,281,204-1-63,memahami kebingungan,0,0,0,0,0,0,0,0,0,0,0,0,0
282,282,204-1-95,terkait adhd penyakit mental pemeriksaan langsung wawancara mendalam pengamatan ahli tes psikologis,0,0,1,0,1,0,0,0,0,0,0,0,0
283,283,203-1-0,coba searching internet gejala pengidap adhd,0,0,1,0,1,0,0,0,0,0,0,0,0
284,284,203-1-87,adhd gangguan pemusatan perhatian,0,0,1,0,0,0,0,0,0,0,0,0,0
285,285,203-1-154,takut penjelasan dokter,0,0,0,0,0,1,0,0,0,1,0,0,0
286,286,203-1-264,terimakasih,0,0,0,0,0,0,0,0,0,0,0,1,0
287,287,202-1-0,titik dimana sadar ngobrol kakak,0,0,0,0,0,0,0,0,0,0,0,0,1
288,288,202-1-106,bilang orang ngobrol bengong,0,0,0,0,1,0,0,0,0,1,0,0,0
289,289,202-1-213,sih bicara balesnya iya kak perkara simpel kayak gini iya suka bengong yak kali,0,0,0,0,0,1,0,0,0,0,0,0,0
290,290,201-1-0,terlepas kehidupan keluhan sadari,0,0,0,0,0,0,0,0,0,0,0,0,1
291,291,201-1-146,dimana kesulitan konsentrasi lawan bicara,0,0,0,1,0,0,0,0,1,0,0,0,0
292,292,201-1-229,menyebabkan dilabeli budek kali mendengarkan guru belajar suka belajar internet buku gampang nangkep,0,0,0,1,0,1,0,0,1,1,0,0,0
293,293,201-1-455,gak mempermasalahkan,0,0,0,0,0,0,0,0,0,0,0,0,0
294,294,200-1-0,halo dok,0,0,0,0,0,0,0,1,0,0,0,0,0
295,295,200-1-10,panggil rizqi,0,0,0,0,0,0,0,0,0,0,0,0,0
296,296,200-1-35,remaja berumur 15 remaja hidup normal selayaknya orang seumuran,1,1,0,0,1,0,0,0,0,0,0,0,0
297,297,200-1-188,hobi berkelahi menangis bahagia lain-lain,0,0,0,0,0,0,0,0,0,0,0,0,0
298,298,199-1-0,semoga membantu iya,0,0,0,0,0,0,0,0,0,0,0,1,0
299,299,198-1-0,"jauhi narkotika, alkohol, psikotropika, zat adiktif alkohol disiplin menjalani gaya hidup sehat",0,0,0,0,1,0,0,0,0,0,1,0,0
300,300,197-1-0,bergaul lingkungan menyemangati pribadi bermanfaat,0,0,0,0,1,1,0,0,0,0,0,0,0
301,301,196-1-0,luruskan tujuan hidup berfokus mengembangkan potensi membuahkan prestasi membanggakan,0,0,0,0,1,1,0,0,0,0,0,0,0
302,302,195-1-0,perbanyak meditasi introspeksi tenang,0,0,0,0,1,0,0,0,0,0,0,0,0
303,303,194-1-0,budayakan menjadwalkan aktifitas sehari berupayalah mematuhi jadwal tersebutagar hidup teratur,0,0,0,0,1,1,0,0,0,0,0,0,0
304,304,193-1-0,kondisi membaik,0,0,0,0,0,1,0,0,0,0,0,0,0
305,305,192-1-0,memeriksa langsung sulit membedakan kondisi tergolong wajar,0,0,0,0,0,1,0,0,0,0,0,0,0
306,306,192-1-120,penasaran kunjungi langsung dokter psikiater psikolog terdekat dievaluasi komprehensif wawancara terstruktur pemeriksaan fisik pemeriksaan penunjang,0,0,0,0,1,0,0,0,0,0,0,0,0
307,307,191-1-0,diam sulit fokus moody sulit berpikir runut terburu buru aktifitas tuntas sulit menentukan prioritas gemar berantakan pertanda mengalami adhd (attention deficit hyperactivity disorder),0,0,1,1,0,0,0,0,0,0,0,0,0
308,308,191-1-286,beragam keluhan sesungguhnya variasi kepribadian wajar mempengaruhi berpikir bersikap berperilaku,0,0,0,0,0,1,0,0,1,0,0,0,0
309,309,191-1-476,kondisi dipengaruhi didikan kondisi lingkungan gaya hidup dijalani diperparah gangguan kejiwaan gangguan kecemasan gangguan kepribadian gangguan siklotimik gangguan bipolar gangguan skizoafektif,0,0,1,0,0,0,0,0,1,0,0,0,0
310,310,190-1-0,halo terimakasih pertanyaannya,0,0,0,0,0,0,0,1,0,0,0,0,0
311,311,189-1-0,cek psikolog,0,0,0,0,0,0,1,0,0,0,0,0,0
312,312,189-1-45,tahapan diagnosisnya dok terima kasih,0,0,0,0,0,0,0,0,0,0,0,1,0
313,313,188-1-0,mengeluh sulit fokus teman adhd lihat internet sebutkan diatas alami; adhd kadang sulit mengontrol emosi memiliki kemampuan mendengarkan orang mengontrol emosi mendengarkan cerita orang,0,0,1,1,0,0,0,0,0,0,0,0,1
314,314,187-1-0,halo dok berumur 22 tahun; dibilang diam sulit fokus moody berpikir urut terburu buru; jarang lanjutkan,0,1,0,1,0,0,0,1,0,0,0,0,0
315,315,187-1-256,sulit menentukan prioritas bersamaan orang berantakan mudah perlukan didepan mata berantakan,0,0,0,1,0,1,0,0,0,0,0,0,0
316,316,187-1-565,kebanyakan intensitasnya,0,0,0,0,0,0,0,0,0,0,0,0,1
317,317,186-1-0,salam,0,0,0,0,0,0,0,0,0,0,0,1,0
318,318,185-1-0,semoga membantu iya,0,0,0,0,0,0,0,0,0,0,0,1,0
319,319,184-1-0,olahraga rutin teknik relaksasi,0,0,0,0,1,0,0,0,0,0,0,0,0
320,320,183-1-0,jaga asupan nutrisi,0,0,0,0,1,0,0,0,0,0,0,0,0
321,321,182-1-0,berinteraksi orang,0,0,0,0,1,0,0,0,0,0,0,0,0
322,322,181-1-0,mengelola stres,0,0,0,0,1,0,0,0,0,0,0,0,0
323,323,180-1-0,menuliskan kerjakan menuliskannya catatan smartphone kerjakan,0,0,0,0,1,1,0,0,0,0,0,0,0
324,324,179-1-0,kerjakan fokus selesaikan persatu kerjakan,0,0,0,0,1,0,0,0,0,0,0,0,0
325,325,178-1-0,istirahat hindari tidur larut malam,0,0,0,0,1,0,0,0,0,0,0,0,0
326,326,177-1-0,minimalisir aktivitas fisik berat melelahkan,0,0,0,0,1,0,0,0,0,0,0,0,0
327,327,176-1-0,sebutkan kondisi stres depresi sebutkan salah faktor pencetus alami,0,0,0,0,0,0,0,0,1,0,0,0,0
328,328,176-1-153,sarankan berkonsultasi dokter spesialis psikiatri,0,0,0,0,1,0,0,0,0,0,0,0,0
329,329,176-1-256,dokter pemeriksaan penyebab keluhan penanganan sesuai,0,0,0,0,1,1,0,0,0,0,0,0,0
330,330,176-1-378,anjuran lakukan,0,0,0,0,0,0,0,0,0,0,0,0,0
331,331,175-1-0,stres psikologis,0,0,0,0,0,0,0,0,1,0,0,0,0
332,332,174-1-0,efek samping konsumsi obat obatan,0,0,0,0,0,0,0,0,1,0,1,0,0
333,333,173-1-0,mengkonsumsi alkohol,0,0,0,0,0,0,0,0,1,0,1,0,0
334,334,172-1-0,konsumsi vitamin b12,0,0,0,0,0,0,0,0,1,0,1,0,0
335,335,171-1-0,gangguan medis gangguan hormon tiroid riwayat cidera kepala,0,0,0,0,0,0,0,0,1,0,0,0,0
336,336,170-1-0,kurangnya tidur,0,0,0,0,0,0,0,0,1,0,0,0,0
337,337,169-1-0,keluhan alami menimbulkan gangguan aktivitas pemeriksaan evaluasi,0,0,0,0,1,1,0,0,0,0,0,0,1
338,338,169-1-200,kondisi alami sulit fokus sulit berkonsentrasi disebabkan penyebab,0,0,0,1,0,0,0,0,0,0,0,0,0
339,339,168-1-0,attention deficit hyperactivity disorder(adhd) salah kelainan perkembangan anak remaja dewasa,0,0,1,0,0,0,0,0,0,0,0,0,1
340,340,168-1-168,gejala adhd anak muncul usia 3 muncul usia anak <12 dewasa insidensi jarang 50 60% terdiagnosa adhd anak mengalami kejadian kambuh berulang usia dewasa,0,0,1,0,0,0,0,0,0,0,0,0,1
341,341,168-1-498,gejala adhd anak sulit memusatkan perhatian perilaku hiperaktif impulsif,0,0,1,1,0,0,0,0,0,0,0,0,0
342,342,168-1-607,adhd dialami usia dewasa mengalami adhd,0,1,1,0,0,0,0,0,0,0,0,0,1
343,343,168-1-711,gejala hiperaktif adhd berkurang seiring bertambahnya usia,0,0,0,1,0,1,0,0,0,1,0,0,0
344,344,168-1-790,gejala sulit memusatkan perhatian cenderung bertambah parah seiring pertambahan usia,0,0,0,0,0,1,0,0,0,1,0,0,0
345,345,167-1-0,terima kasih alodokter,0,0,0,0,0,0,0,1,0,0,0,0,0
346,346,166-1-0,halo huriyatul,0,0,0,0,0,0,0,1,0,0,0,0,0
347,347,165-1-0,adhd dok,0,0,1,0,0,0,1,0,0,0,0,0,0
348,348,165-1-31,ct scan,0,0,0,0,1,0,1,0,0,0,0,0,0
349,349,164-1-0,selamat pagi dokter,0,0,0,0,0,0,0,1,0,0,0,0,0
350,350,164-1-22,mahasiswa wanita smt,1,0,0,0,0,0,0,0,0,0,0,0,0
351,351,164-1-49,9,0,0,0,0,0,0,0,0,0,0,0,0,0
352,352,164-1-52,mengalami kendala perkuliahan akibat fokus,0,0,0,0,0,1,0,0,1,0,0,0,0
353,353,164-1-112,mudah bosan sulit duduk diam mendengarkan ruangan terkadang sulit menangkap pembicaraan ketidakfokusan,0,0,0,1,0,0,0,0,1,0,0,0,1
354,354,164-1-325,sakit kepala memaksakan konsentrasi emosi stabil sulit wajah nama hiperfokus semangat terkadang migrain kambuh,0,0,1,1,0,1,0,0,0,0,0,0,0
355,355,164-1-514,pikir wajar dialami orang,0,0,0,0,0,0,0,0,0,0,0,0,0
356,356,164-1-571,teman menganggap alami wajar,0,0,0,0,0,0,0,0,0,0,0,0,0
357,357,164-1-646,mengalami depresi mengekor perilaku perilaku,0,0,0,1,0,0,0,0,1,0,0,0,0
358,358,163-1-0,salam sehat semoga membantu,0,0,0,0,0,0,0,0,0,0,0,1,0
359,359,162-1-0,dirasa keluhan anak bertambah keluhan penyebab keluhan anak disarankan berkonsultasi langsung psikiater,0,0,0,0,1,1,0,0,0,1,0,0,0
360,360,162-1-191,dokter detail pemeriksaan fisik pemeriksaan penunjang,0,0,0,0,1,0,0,0,0,0,0,0,0
361,361,162-1-316,penanganan sesuai kondisi medis anak,0,0,0,0,1,0,0,0,0,0,0,0,0
362,362,161-1-0,• mengajak anak aktivitas fisik minimal 60 menit,0,0,0,0,1,0,0,0,0,0,0,0,0
363,363,160-1-0,• membatasi anak menonton televisi bermain video game ponsel komputer,0,0,0,0,1,0,0,0,0,0,1,0,0
364,364,159-1-0,• anak tidur istirahat,0,0,0,0,1,0,0,0,0,0,0,0,0
365,365,158-1-0,• membiasakan pola makan sehat makanan bergizi,0,0,0,0,1,0,0,0,0,0,1,0,0
366,366,157-1-0,membantu anak mengendalikan gejala gejala adhd menerapkan pola hidup sehat anak,0,0,0,0,1,1,0,0,0,0,0,0,0
367,367,156-1-0,gejala adhd muncul anak anak usia 12,0,0,1,0,0,0,0,0,0,0,0,0,1
368,368,156-1-65,gejala adhd anak berusia 3,0,0,1,0,0,0,0,0,0,0,0,0,1
369,369,156-1-151,adhd anak anak terbawa dewasa,0,0,1,0,0,1,0,0,0,0,0,0,0
370,370,155-1-0,terkait adhd adhd attention deficit hyperactivity disorder gangguan mental menyebabkan anak sulit memusatkan perhatian memiliki perilaku impulsif hiperaktif berdampak prestasi anak sekolah,0,0,1,0,0,1,0,0,0,0,0,0,0
371,371,154-1-0,terima kasih,0,0,0,0,0,0,0,1,0,0,0,0,0
372,372,153-1-0,salam halo,0,0,0,0,0,0,0,1,0,0,0,0,0
373,373,152-1-0,terima kasih,0,0,0,0,0,0,0,0,0,0,0,1,0
374,374,151-1-0,anak sya hyperaktif adhd yah dok,0,0,0,0,0,0,1,0,0,0,0,0,0
375,375,151-1-53,mengatasi anak beritahu diam keramaian,0,0,0,0,0,1,1,0,0,1,0,0,0
376,376,150-1-0,anak nya normal bicara nya lancar dy bercerita dy kendaraan,0,0,0,0,0,0,0,0,0,0,0,0,0
377,377,150-1-144,rumah asik,0,0,0,0,0,0,0,0,0,0,0,0,0
378,378,150-1-182,implusif,0,0,0,0,0,0,0,0,0,0,0,0,0
379,379,150-1-209,tangan nya memukul orang dilewatinya,0,0,0,0,0,1,0,0,0,1,0,0,0
380,380,150-1-271,ttp suka jail,0,0,0,0,0,0,0,0,0,0,0,0,0
381,381,149-1-0,anak diam diajak jalan2,0,0,0,1,0,1,0,0,0,1,0,0,0
382,382,149-1-52,asik berjalan berlari2 kemana dy,0,0,0,1,0,0,0,0,0,0,0,0,0
383,383,149-1-120,makan diam sabaran menunggu susah mengatur anak,0,0,0,1,0,1,0,0,0,1,0,0,0
384,384,149-1-241,kadang frustasi bagaiman menghadapinya,0,0,0,0,0,1,0,0,0,0,0,0,0
385,385,148-1-0,,0,0,0,0,0,0,0,0,0,0,0,0,0
386,386,148-1-19,memiliki anak laki2 usia 4,1,1,0,0,0,0,0,0,0,0,0,0,0
387,387,148-1-59,lingkungan usia segitu masuk sekolah mengaji tpa,0,0,0,0,0,0,0,0,0,0,0,0,0
388,388,148-1-148,coba memasukan anak kelompok belajar anak fokus,0,0,0,1,0,0,0,0,0,0,0,0,0
389,389,148-1-233,dy asik memperhatikan lbh sekolah mengaji,0,0,0,1,0,0,0,0,0,0,0,0,0
390,390,148-1-325,rumah dipelajari,0,0,0,0,0,0,0,0,0,1,0,0,0
391,391,148-1-385,skrg membebaskan dy bermain memaksakan sekolah mengaji,0,0,0,0,0,1,0,0,0,0,0,0,0
392,392,147-1-0,siang dok,0,0,0,0,0,0,0,1,0,0,0,0,0
393,393,146-1-0,terima kasih semoga membantu,0,0,0,0,0,0,0,0,0,0,0,1,0
394,394,145-1-0,mendiagnosis kerjasama dokter anakdanpsikiater wawancara bertujuan mendiagnosis menderita adhd tingkat keparahan mendeteksi penyakit,0,0,1,0,1,1,0,0,0,0,0,0,0
395,395,144-1-0,perilaku hiperaktif impulsif ditandai sulit diam duduk suka menggerakkan tubuh duduk suka berlari lari suka memotong pembicaraan orang berbicara,0,0,0,1,0,0,0,0,0,0,0,0,0
396,396,143-1-0,gejala kesulitan memusatkan perhatian gejala dialami fokus perhatian mudah dialihkan mendengarkan mendetail kehilangan barang sulit mengikuti instruksi suka aktivitas berhubungan konsentrasi,0,0,0,1,0,0,0,0,0,0,0,0,0
397,397,142-1-0,adhdadalah gangguan mental menyebabkan anak sulit memperhatikan mengalami perilaku impulsif hiperaktif mempengaruhi prestasi anak sekolah,0,0,1,1,0,1,0,0,0,0,0,0,0
398,398,142-1-180,penyebab utama adhd dipengaruhi faktor genetik lingkungan gejala adhd muncul usia 3 seiring usia bertambah (terutama usia sekolah),0,1,0,0,0,0,0,0,1,0,0,0,0
399,399,142-1-392,spektrum gejala adhd sulit memusatkan perhatian mengalamiperilaku hiperaktif impulsif,0,0,0,1,0,0,0,0,0,0,0,0,0
400,400,97-1-0,menentukan anak terkena adhd psikiater langsung spesifik gejala pemeriksaan,0,0,1,0,1,1,0,0,0,1,0,0,0
401,401,97-1-209,mendiagnosis pemeriksaan psikiater (dokter sepesialis kejiwaan),0,0,0,0,0,0,0,0,0,0,0,0,0
402,402,82-1-0,terima kasih pertanyaannya,0,0,0,0,0,0,0,1,0,0,0,0,0
403,403,81-1-0,dok anak mengalami adhd,1,0,0,0,0,0,1,0,0,0,0,0,0
404,404,81-1-94,semenjak masuk tk kemarin laporan dr gurunya orang tua murid anak dikelas fokus tegur menangis kejer dikelas bergerak diam proses bljr kelas,0,0,0,1,0,1,0,0,0,0,0,0,1
405,405,81-1-357,takut main ayunan plosotan jungkat jungkit mainan tk duduk diam pojokan lihat teman2nya bermain,0,0,0,1,0,0,0,0,0,0,0,0,0
406,406,81-1-500,berani memvonis adhd,0,0,0,0,0,0,0,0,0,1,0,0,0
407,407,81-1-560,konsul dokter,0,0,0,0,1,0,0,0,0,0,0,0,0
408,408,81-1-592,terimakasih dokter🙏🏻,0,0,0,0,0,0,0,0,0,0,0,1,0
409,409,70-1-0,halo dokter,0,0,0,0,0,0,0,1,0,0,0,0,0
410,410,70-1-13,perkenalkan valentina,0,0,0,0,0,0,0,1,0,0,0,0,0
411,411,69-1-0,semoga membantu iya,0,0,0,0,0,0,0,0,0,0,0,1,0
412,412,68-1-0,"jauhkan narkotika, alkohol, psikotropika, zat adiktif rokok seks bebas",0,0,0,0,1,0,0,0,0,0,0,0,0
413,413,67-1-0,rajinlah beribadah habiskan menjalani beragam aktifitas positif mengurung berkhayal arah,0,0,0,0,1,0,0,0,0,0,0,0,0
414,414,65-1-0,memiliki lampau diratapi ambil hikmahnya menjadikan pribadi kuat,0,0,0,0,1,0,0,0,0,1,0,0,0
415,415,60-1-0,jalin komunikasi keluarga sahabat orang pelajari tetaplah,0,0,0,0,1,0,0,0,0,0,0,0,0
416,416,57-1-0,introspeksi gali perbaiki salah saran perbaikan orang orang terdekat,0,0,0,0,1,0,0,0,0,0,0,0,0
417,417,55-1-0,langkah penanganan lakukan,0,0,0,0,1,0,0,0,0,0,0,0,0
418,418,54-1-0,membedakan kondisi tergolong wajar gampang gampang susah,0,0,0,0,0,0,0,0,0,0,0,0,0
419,419,54-1-80,obyektif sepatutnya pergi memeriksakan psikolog psikiater terdekat,0,0,0,0,1,0,0,0,0,0,0,0,0
420,420,54-1-172,wawancara pemeriksaan fisik dokter pencetus kondisi memberinya saran penanganan terbaik,0,0,0,0,0,1,0,0,0,1,0,0,0
421,421,43-1-0,diam berkumpul orang sulit bersosialisasi kerap dianggap aneh bersikap anak teman bicara kasar sulit fokus sulit merangkai sulit belajar kerap gerakan disadari menandakan mengalami kelainan,0,0,0,1,0,1,0,0,0,0,0,0,0
422,422,43-1-317,gangguan spektrum autistik beragam keluhan attention deficit hyperactivity disorder (adhd) conduct disorder (cd) fobia sosial gangguan kecemasan gangguan kepribadian gangguan skizoafektif,0,0,1,0,0,0,0,0,0,0,0,0,0
423,423,43-1-603,sesungguhnya alami murni variasi sikap perilaku wajar dibentuk faktor genetik kondisi psikis pola pengasuhan kondisi lingkungan gaya hidup sehari,0,0,0,0,0,0,0,0,1,0,0,0,0
424,424,34-1-0,halo terimakasih pertanyaannya,0,0,0,0,0,0,0,1,0,0,0,0,0
425,425,33-1-0,halo dok nama angel umur 14,0,1,0,0,0,0,0,1,0,0,0,0,0
426,426,33-1-41,gejala adhd/autisme,0,0,0,0,0,0,0,0,0,0,0,0,0
427,427,33-1-95,membaca artikel semacamnya berbulan2 orang tua normalbeberapa gejala autisme/adhd diam berkumpul teman2 dibilang aneh disuruh bersikap normal susah bersosialisasi 6 teman disekolah dibilang omongan terdengar kasar biasa2 susah fokus kesulitan belajar gerakan sadar dibilang bersikap anak sulit merangkai kesulitan kataapakah hal2 diatas gelaja autistik,0,0,0,1,1,0,1,0,0,0,1,0,0
428,428,33-1-809,terimakasih dok,0,0,0,0,0,0,0,0,0,0,0,1,0
429,429,21-1-0,semoga membantu,0,0,0,0,0,0,0,0,0,0,0,1,0
430,430,19-1-0,keluhan alami diakibatkan gangguan kecemasan depresi sindrom tourette,0,0,1,0,0,0,0,0,1,0,0,0,0
431,431,19-1-122,aran konsultasi dokter pskiater pemeriksaan penyebab alami dokter terapi sesuai penyebab mendasari aktivitas produktif pekerjaan,0,0,0,0,1,1,0,0,0,1,0,0,0
432,432,13-1-0,keluhan alami dianggap sepele menganggu aktivitas produktifitas hidup,0,0,0,0,0,1,0,0,0,0,0,0,0
433,433,13-1-132,dimana kesulitan mentukan priotitas memusatkan perhatian sulit memiliki teman pasangan suka kebiasaan menggerakan tubuh gangguan penyakit adhd (attentian deficit hyperactivity disorder) gangguan mental disebabkan faktor keturunan kelainan struktur fungsi otak anak anak orang dewasa,0,0,1,1,0,0,0,0,1,0,0,0,0
434,434,12-1-0,halo dok kali,0,0,0,0,0,0,0,1,0,0,0,0,0
435,435,12-1-41,kadang ga pdhl tugas kadang lupa kdang tangan & kaki gabisa diem trus melamun mikirin dlm berhenti susah ngelawanny,0,0,0,1,0,0,0,0,0,0,0,0,0
436,436,12-1-252,pikir gejala adhd ragu,0,0,1,0,0,0,0,0,0,0,0,0,0
437,437,12-1-295,bingung banget mikirin psikiater,0,0,0,0,0,0,1,0,0,0,0,0,0
438,438,11-1-0,informasi,0,0,0,0,0,0,0,0,0,0,0,1,0
439,439,10-1-0,makan sebutkan dilarang konsumsi dibatasi sah konsumsi batasan konsumsi iya,0,0,0,0,1,0,0,0,0,1,1,0,0
440,440,10-1-229,mersa ragu salahnya dokter merawat pastinya,0,0,0,0,1,0,0,0,0,0,0,0,0
441,441,8-1-0,orang awam menegakan diagnosa adhd pemeriksaan dokter didiagnosa dokter dokter penanganan obat obatan psikoterapi,0,0,0,0,1,0,0,0,0,1,1,0,0
442,442,8-1-196,makanan sebutkan diatas dilarang susu susu dikonsumsi disarankan mengandung kalsium bermanfaat merangsang pembentukan hormon menjaga kesehatan sistem saraf konsumsi susu kalsium susu kental manis iya,0,0,0,0,1,1,0,0,0,0,1,0,0
